dataset,label,num_samples,num_pairs,intra_class_dtw_mean,intra_class_dtw_std,intra_class_dtw_min,intra_class_dtw_max,intra_class_dtw_median
ASL,with,8,28,0.6022313694868769,0.1776907817326883,0.24554967880249023,1.0134642124176025,0.577460527420044
ASL,activity,5,10,0.6020318537950515,0.13436456229747282,0.4240306317806244,0.8177608847618103,0.5752651393413544
ASL,pain,5,10,0.6018101394176483,0.1559701065612132,0.34106969833374023,0.8759605288505554,0.5853169858455658
ASL,represent,7,21,0.601764501560302,0.17661741759184593,0.3285045325756073,0.9316821694374084,0.5576855540275574
ASL,pull,9,36,0.6014621638589435,0.13677649960594526,0.3526047170162201,0.9486574530601501,0.5811324715614319
ASL,increase,5,10,0.6013646453619004,0.12479135516111466,0.36728960275650024,0.7535714507102966,0.5921877026557922
ASL,trade,13,78,0.6011189652177004,0.16897445616166015,0.1904437392950058,0.9924427270889282,0.5814231038093567
ASL,take turns,7,21,0.6010291198534625,0.31831156165359964,0.03498406335711479,1.2520480155944824,0.5967625975608826
ASL,class,9,36,0.6009501123593913,0.1658872640469628,0.15521343052387238,0.9286941885948181,0.5831752419471741
ASL,cookie,8,28,0.6008528907384191,0.1397085649839561,0.3355000615119934,0.9262629747390747,0.5925137400627136
ASL,wash,6,15,0.6007362345854441,0.19511965015805904,0.288810670375824,1.0700995922088623,0.5822718739509583
ASL,jail,5,10,0.6003989428281784,0.17974748131347143,0.1751374900341034,0.8326697945594788,0.6259374916553497
ASL,image,5,10,0.6002946346998215,0.11549045986842757,0.4172112047672272,0.7728633880615234,0.6176007688045502
ASL,report,3,3,0.6002574364344279,0.030694207822698,0.5708596706390381,0.6426154971122742,0.5872971415519714
ASL,baby,9,36,0.6000766588581933,0.13571556999893394,0.34332340955734253,0.8441869616508484,0.6155414283275604
ASL,theater,4,6,0.5998766471942266,0.08421038893171084,0.4907836616039276,0.7579637169837952,0.5807639062404633
ASL,disgust,6,15,0.5995940377314886,0.23528120695939617,0.18004125356674194,0.8705655336380005,0.6630507111549377
ASL,road,4,6,0.599512110153834,0.17729712957376037,0.33104702830314636,0.8506119847297668,0.5688139796257019
ASL,background,5,10,0.5994461506605149,0.08753799609354837,0.4394482672214508,0.7060931921005249,0.586290568113327
ASL,practice,9,36,0.5990500528779295,0.24574825739902337,0.21010518074035645,1.2867777347564697,0.6263753771781921
ASL,soccer,5,10,0.5989975780248642,0.09885997915520495,0.4725174605846405,0.7752293348312378,0.6072616577148438
ASL,calculator,5,10,0.5989738821983337,0.05800134860064229,0.5219897031784058,0.723698616027832,0.592608630657196
ASL,pass,7,21,0.598603313877469,0.16782441305130508,0.3945404291152954,1.0643742084503174,0.5490540862083435
ASL,french fries,6,15,0.5982160707314809,0.2778934694174332,0.24387282133102417,1.2196422815322876,0.5133839845657349
ASL,food,7,21,0.5981474646500179,0.2676963447377771,0.2874850630760193,1.2445296049118042,0.5262963771820068
ASL,motorcycle,7,21,0.5981219666344779,0.12133502669585283,0.3043194115161896,0.8940295577049255,0.577434778213501
ASL,elementary,4,6,0.5980143994092941,0.11145628056394416,0.4301026165485382,0.7531889081001282,0.6253473162651062
ASL,tan,5,10,0.5979718416929245,0.2376678362835992,0.26696816086769104,1.067641019821167,0.5243989825248718
ASL,bible,4,6,0.5979209790627161,0.16295084460260517,0.4279831647872925,0.9133073091506958,0.58124840259552
ASL,beard,9,36,0.5978553824954562,0.1790904879945316,0.25307491421699524,1.0258033275604248,0.5882733762264252
ASL,break,5,10,0.5975478887557983,0.13667596518000424,0.35786378383636475,0.8019351363182068,0.6147433817386627
ASL,describe,7,21,0.5975315031551179,0.13668490767174013,0.3522641956806183,0.8230273127555847,0.6401680707931519
ASL,mom,7,21,0.5965410942832629,0.2967827712232981,0.1028900220990181,1.1923229694366455,0.5772963166236877
ASL,situation,6,15,0.5960863292217254,0.1666600522131209,0.3287527859210968,0.8225706815719604,0.6344160437583923
ASL,meat,8,28,0.5955256862299783,0.16070832525324044,0.3203231394290924,0.9280097484588623,0.5975274741649628
ASL,pick,5,10,0.5947131052613258,0.20990240612422115,0.15581114590168,0.8245671987533569,0.6994184255599976
ASL,dice,4,6,0.5946571826934814,0.1543746382602479,0.3820972144603729,0.7633283734321594,0.6518168747425079
ASL,body,6,15,0.5945718387762705,0.10530997722079113,0.39724576473236084,0.839356005191803,0.589307427406311
ASL,peace,4,6,0.5945008049408594,0.0932855483638702,0.4586878716945648,0.7276465892791748,0.5914976298809052
ASL,age,7,21,0.59432338816779,0.24940628346635726,0.19993163645267487,1.1661385297775269,0.5340231657028198
ASL,calm,7,21,0.5941609215168726,0.17203510606435066,0.29395586252212524,0.8979567289352417,0.6693390607833862
ASL,gymnastics,4,6,0.5941246449947357,0.10641745317117775,0.5040156245231628,0.8257676362991333,0.5602861642837524
ASL,without,7,21,0.5941218095166343,0.12004711057530724,0.385166734457016,0.8937151432037354,0.5842496752738953
ASL,sing,5,10,0.5941173911094666,0.12955138003937933,0.3994922935962677,0.8069965243339539,0.6234717071056366
ASL,bread,7,21,0.5937947332859039,0.1561359134398792,0.2609976530075073,0.8445276021957397,0.5398792624473572
ASL,person,7,21,0.5934540744693506,0.23056871052210592,0.04601467028260231,0.9694188237190247,0.5484241247177124
ASL,green,7,21,0.5934195788133712,0.18193906376401398,0.24445316195487976,1.0450913906097412,0.6090145707130432
ASL,bacon,7,21,0.593161492120652,0.14748378219227448,0.3375234007835388,0.8766987323760986,0.5733257532119751
ASL,saturday,7,21,0.5928887519098464,0.2584212860489074,0.22538883984088898,1.075968861579895,0.533488929271698
ASL,decrease,5,10,0.5926476001739502,0.12516308008270147,0.4383377134799957,0.8631868958473206,0.6078886687755585
ASL,profit,4,6,0.5924666374921799,0.2402050962537307,0.2963632643222809,1.0354704856872559,0.569252535700798
ASL,identify,5,10,0.5919607102870941,0.10964678998453041,0.43345117568969727,0.7994431853294373,0.6143622100353241
ASL,three,7,21,0.5912116134450549,0.18826422526023512,0.15985913574695587,0.922435462474823,0.5798358917236328
ASL,society,5,10,0.5907205879688263,0.13094124436589197,0.40304073691368103,0.8164214491844177,0.5587121248245239
ASL,kick,5,10,0.5906899243593215,0.07688343613965123,0.45411333441734314,0.7308105230331421,0.6071768403053284
ASL,forgive,5,10,0.5906450390815735,0.11186139161071128,0.43594107031822205,0.7856292128562927,0.5686390101909637
ASL,turtle,5,10,0.5903244972229004,0.20407910331213752,0.3139004409313202,0.9363558292388916,0.5511415898799896
ASL,texas,3,3,0.5895155568917593,0.24342240124903544,0.268749862909317,0.8581283688545227,0.641668438911438
ASL,parallel,5,10,0.589274650812149,0.14367202466669465,0.35969990491867065,0.8730270862579346,0.5790290832519531
ASL,anyway,4,6,0.5886626988649368,0.13476151731908398,0.3907948434352875,0.8401234745979309,0.5841378569602966
ASL,degree,6,15,0.5885530178745587,0.1793678217205827,0.10889003425836563,0.8817346096038818,0.5863783359527588
ASL,network,6,15,0.588045867284139,0.18683648398039923,0.3220284581184387,0.9674733877182007,0.5299912691116333
ASL,thing,6,15,0.5878723899523417,0.2633402048610312,0.31225770711898804,1.0994892120361328,0.4497177004814148
ASL,culture,4,6,0.587860181927681,0.1574581880481655,0.2954624593257904,0.7592412233352661,0.6304569244384766
ASL,dirt,5,10,0.5877196446061135,0.20546394635931284,0.22979985177516937,0.9558788537979126,0.6265986263751984
ASL,tent,8,28,0.5874608606100082,0.19930472690477805,0.26474088430404663,1.1135122776031494,0.565756231546402
ASL,sew,4,6,0.5873498817284902,0.09219882904999198,0.41647517681121826,0.7015132904052734,0.618270993232727
ASL,real,4,6,0.5873252848784128,0.10063351085266915,0.44279783964157104,0.738995373249054,0.577583372592926
ASL,deny,5,10,0.5870298832654953,0.11462536035332636,0.428312212228775,0.7837527394294739,0.5607022345066071
ASL,cook,8,28,0.586925323520388,0.14999639258805092,0.33938875794410706,0.9271295666694641,0.5699592530727386
ASL,family,11,55,0.5866108672185377,0.16957292568912413,0.23544809222221375,1.0793464183807373,0.5722870230674744
ASL,fool,5,10,0.586282166838646,0.11287222751681393,0.390815407037735,0.7740777730941772,0.5887658894062042
ASL,like,10,45,0.586003992623753,0.29365157494865946,0.12958499789237976,1.2687033414840698,0.5512202978134155
ASL,ready,10,45,0.585911848809984,0.15389352667054054,0.18450945615768433,0.9779479503631592,0.5725923180580139
ASL,birthday,6,15,0.5856196284294128,0.2792904999672745,0.24033024907112122,1.1187357902526855,0.4851011335849762
ASL,belt,7,21,0.5847212899298895,0.1396563053721033,0.3006095290184021,0.911919355392456,0.6111351251602173
ASL,wednesday,8,28,0.5843286445098264,0.20110865979129944,0.12513558566570282,1.0396944284439087,0.5464664697647095
ASL,manage,5,10,0.5839210748672485,0.22302073021657196,0.27378520369529724,0.8780765533447266,0.5520033240318298
ASL,drunk,7,21,0.5835653160299573,0.2084199079582734,0.28860217332839966,0.9430660009384155,0.4914669692516327
ASL,basic,4,6,0.5827242533365885,0.07203979514428309,0.5183045864105225,0.7311384677886963,0.5589699745178223
ASL,else,3,3,0.5823308030764262,0.10577583760004002,0.43544477224349976,0.6802924275398254,0.6312552094459534
ASL,spread,4,6,0.5821834951639175,0.15731442717138444,0.3887406587600708,0.8355766534805298,0.5867551565170288
ASL,get,7,21,0.5821119646231333,0.16767576131279766,0.30481645464897156,0.8857210874557495,0.5508840084075928
ASL,conflict,7,21,0.5815577833425432,0.10928324887842507,0.36868181824684143,0.77459716796875,0.606382429599762
ASL,mistake,4,6,0.5814838955799738,0.12870079350435495,0.419443279504776,0.7710641026496887,0.5616875886917114
ASL,hate,4,6,0.5812875032424927,0.08718761870284994,0.442313551902771,0.6980189085006714,0.5933268964290619
ASL,obsess,7,21,0.5812700405007317,0.16411008104517083,0.24705466628074646,0.9281765818595886,0.5454778671264648
ASL,everything,4,6,0.581208864847819,0.12262933396270312,0.3476734757423401,0.6999906897544861,0.6329627931118011
ASL,emergency,4,6,0.5811928659677505,0.13489735928724036,0.38935333490371704,0.7867880463600159,0.5887062549591064
ASL,dizzy,4,6,0.5811634560426077,0.19043295918109554,0.36312243342399597,0.8942521214485168,0.5509205907583237
ASL,manager,5,10,0.5809457629919053,0.14325700849451176,0.34636327624320984,0.7971439361572266,0.5834548473358154
ASL,animal,9,36,0.5807665338118871,0.166358625463394,0.233047217130661,0.9165400266647339,0.5529530048370361
ASL,express,4,6,0.5806095947821935,0.11355879510338412,0.4122859835624695,0.7564736008644104,0.5898050665855408
ASL,i,4,6,0.5803171098232269,0.2543289526324897,0.2719631493091583,0.8995252847671509,0.5758459120988846
ASL,england,5,10,0.5795905143022537,0.19507758330809902,0.14591830968856812,0.886602520942688,0.5627945065498352
ASL,july,4,6,0.5795075049002966,0.16435524984063316,0.34814420342445374,0.7931328415870667,0.6072257459163666
ASL,february,4,6,0.5793677071730295,0.13364437616928196,0.39106714725494385,0.8411028981208801,0.5510410368442535
ASL,selfish,5,10,0.5792625635862351,0.11713880867620079,0.31922009587287903,0.7354474663734436,0.6034485995769501
ASL,since,8,28,0.578473011297839,0.15342805314888866,0.3758997917175293,1.0158742666244507,0.5773139894008636
ASL,tonight,5,10,0.5783777832984924,0.09373220214689827,0.4054868519306183,0.7132622599601746,0.6027274131774902
ASL,skate,4,6,0.5783588662743568,0.21941514247465443,0.23432715237140656,0.7972157001495361,0.6770614981651306
ASL,purple,8,28,0.5780988271747317,0.1713570342821363,0.26545193791389465,0.9938277006149292,0.5774542093276978
ASL,straight,8,28,0.5778946961675372,0.21023485571474423,0.08275140821933746,0.9607986807823181,0.5702295005321503
ASL,truth,5,10,0.5777750954031944,0.23401381509085725,0.16036786139011383,0.9641621708869934,0.6472871899604797
ASL,release,5,10,0.5776970565319062,0.16265738522998865,0.35746657848358154,0.8503699898719788,0.5118472874164581
ASL,live,6,15,0.5775504350662232,0.12186255412732026,0.3767284154891968,0.7649294137954712,0.5397012829780579
ASL,cheerleader,4,6,0.5774201105038325,0.05976192247895834,0.49476638436317444,0.6533526182174683,0.5851824283599854
ASL,lead,7,21,0.5773996412754059,0.17015422518144127,0.3319905698299408,0.8490964770317078,0.5738611817359924
ASL,switzerland,6,15,0.577161098519961,0.20116598500081737,0.18554408848285675,0.8925789594650269,0.610304057598114
ASL,policeman,5,10,0.5769452884793281,0.2726833222681996,0.1684267371892929,1.0247515439987183,0.6193734407424927
ASL,still,5,10,0.5769038200378418,0.23398765385655423,0.2573322057723999,0.9147866368293762,0.4457150995731354
ASL,classroom,5,10,0.576801061630249,0.15177016572007568,0.3607122302055359,0.8641837239265442,0.5440870523452759
ASL,crush,4,6,0.576740692059199,0.1578078316381026,0.4152590036392212,0.7761718034744263,0.5445390790700912
ASL,apart,5,10,0.5766292661428452,0.18592338514471604,0.3474300801753998,0.9024432897567749,0.5301067531108856
ASL,next,5,10,0.5761556804180146,0.11855018701558892,0.3132611811161041,0.783818781375885,0.6001883447170258
ASL,energy,6,15,0.5758312602837881,0.13096616684556317,0.3428712487220764,0.8810968399047852,0.5653781890869141
ASL,quarrel,4,6,0.5757982929547628,0.14957919730194352,0.28737109899520874,0.7598862051963806,0.6122667789459229
ASL,need,6,15,0.5753991882006327,0.21685103217570628,0.20671652257442474,0.8482367992401123,0.6567233204841614
ASL,time,8,28,0.5751363784074783,0.12193135128734285,0.3658386170864105,0.80669105052948,0.5925855934619904
ASL,member,5,10,0.5749945759773254,0.16857194795803968,0.2913171947002411,0.8232433199882507,0.5626139491796494
ASL,basement,6,15,0.574222449461619,0.18324849970443632,0.30697140097618103,0.8514872789382935,0.6030896306037903
ASL,bring,8,28,0.5740530059805938,0.1902081162551694,0.14120255410671234,0.8613983392715454,0.5957906544208527
ASL,iron,4,6,0.5737178921699524,0.14734801666759567,0.2804672122001648,0.7035588026046753,0.6197657287120819
ASL,daughter,10,45,0.5733098033401701,0.20318661279765332,0.1427009105682373,1.0689239501953125,0.5409219861030579
ASL,sour,7,21,0.5722527496871495,0.263776943497219,0.16634950041770935,1.0618938207626343,0.5433605313301086
ASL,behavior,5,10,0.5720125526189804,0.11508577383195871,0.39518916606903076,0.7653650045394897,0.5408625304698944
ASL,publish,6,15,0.5719726920127869,0.12338432626991658,0.3013487756252289,0.741265594959259,0.5900031328201294
ASL,bicycle,6,15,0.5714450359344483,0.13059006439326232,0.4229053556919098,0.8710004091262817,0.49507924914360046
ASL,no,11,55,0.5713636097582904,0.23038727206910833,0.1675104945898056,1.0629554986953735,0.5433846116065979
ASL,swim,4,6,0.5712746158242226,0.1867854849875994,0.15451018512248993,0.6765450239181519,0.6498827040195465
ASL,drum,5,10,0.5707811385393142,0.06360851684873899,0.46434131264686584,0.6698957681655884,0.5608193874359131
ASL,tuesday,7,21,0.5703482791071847,0.23850219471333842,0.12702076137065887,1.0210909843444824,0.544346809387207
ASL,quality,5,10,0.5701631158590317,0.2259060982952326,0.22645339369773865,0.9965649247169495,0.6406271755695343
ASL,nose,6,15,0.5697286546230316,0.17675640068300824,0.2783562242984772,0.8363176584243774,0.6054552793502808
ASL,mechanic,6,15,0.5695963521798452,0.1293093680348735,0.31543290615081787,0.8014691472053528,0.5826099514961243
ASL,adopt,6,15,0.5694661915302277,0.18618093269280633,0.29902857542037964,0.9210911989212036,0.594607949256897
ASL,wrap,6,15,0.5693382283051809,0.16096730833791686,0.31356048583984375,0.8734415769577026,0.5544942021369934
ASL,satisfy,5,10,0.5693264245986939,0.09323139640412531,0.407734215259552,0.6735560894012451,0.5951564610004425
ASL,type,5,10,0.5690902143716812,0.14560541357631893,0.3388175964355469,0.8505457639694214,0.5176645666360855
ASL,tea,7,21,0.568742838643846,0.12821971987208353,0.28844061493873596,0.8173237442970276,0.6114732027053833
ASL,hunt,5,10,0.5686898529529572,0.10364411196131589,0.4353294372558594,0.7334087491035461,0.5683432817459106
ASL,negotiate,3,3,0.5684710840384165,0.11340691224788502,0.40883877873420715,0.6616975665092468,0.6348769068717957
ASL,attend,5,10,0.5683771461248398,0.13603598812230203,0.352372944355011,0.8061677813529968,0.5478834807872772
ASL,faculty,5,10,0.5683480262756347,0.2023856110215918,0.22012287378311157,0.9257058501243591,0.5438187718391418
ASL,penalty,4,6,0.5681155522664388,0.18502430155028868,0.3700595796108246,0.8405923247337341,0.5481034815311432
ASL,cracker,6,15,0.5680042684078217,0.13934867241494378,0.2765096127986908,0.7648611068725586,0.5916525721549988
ASL,brown,8,28,0.5679340181606156,0.23325844055518413,0.2616651654243469,1.1224812269210815,0.4795847684144974
ASL,cost,6,15,0.5673926373322805,0.18224287622916147,0.33543527126312256,0.9761375188827515,0.5494614243507385
ASL,sign language,5,10,0.5669099241495132,0.21626859125987924,0.13509836792945862,0.8524950742721558,0.6166960597038269
ASL,meeting,6,15,0.5667449673016866,0.16375254953593069,0.28723278641700745,0.8729499578475952,0.5425469875335693
ASL,guide,5,10,0.5650978416204453,0.1385354777382879,0.40168875455856323,0.89162677526474,0.5298482328653336
ASL,school,9,36,0.5648762045635117,0.13603851289525867,0.3664819300174713,0.8435705900192261,0.5576777160167694
ASL,hot dog,5,10,0.564474880695343,0.12075578487918932,0.33876317739486694,0.7609558701515198,0.5532089471817017
ASL,artist,5,10,0.5640286296606064,0.07221935035545991,0.4624543786048889,0.6551029086112976,0.5845146179199219
ASL,cake,8,28,0.5637379671846118,0.10791127651790507,0.30033960938453674,0.7856157422065735,0.5608209073543549
